model_size,n_epochs,dataset_percent,masked_percent,n_windows,time,first_train_loss,first_mse,first_rmse,first_mae,first_smape,last_train_loss,last_mse,last_rmse,last_mae,last_smape,windows
small,40,0.75,0.25,1,135.6006076335907,0.0046353130601346,0.0393807598313445,0.0016966390396575,0.0254002653451126,0.4626785873364716,0.0051925354637205,0.0380583055670187,0.0015676640898312,0.0246061806535163,0.4584041380761496,[17]
small,40,0.75,0.25,5,684.382504940033,0.0040788082405924,0.0361738032946114,0.0014235615358041,0.0233201351245197,0.4440198463754067,8.847865683492273e-05,0.0275433017527717,0.0008806212792506,0.0155579028619077,0.3144919997619286,"[17, 12, 10, 16, 8]"
small,40,0.75,0.25,10,1240.9936821460724,0.003827660344541,0.038206086360876,0.0015813514755193,0.024437406531948,0.4547560567995855,0.0,0.0137710929536766,0.0002293918710414,0.0060666346022943,0.1727339728331659,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,0.75,0.5,1,135.82811212539673,0.0016665260773152,0.034006380515595,0.0012626876906761,0.0218368063802734,0.4235192012548424,0.0039450391195714,0.0341284062452442,0.0012634195546109,0.0217242400916425,0.4195444994690419,[17]
small,40,0.75,0.5,5,687.8650596141815,0.0037815833929926,0.0335900054851517,0.0012344033147981,0.0217151583566655,0.4218811025114481,0.000643796112854,0.0258196289974905,0.0007721655506986,0.0153161772161534,0.3332522202954909,"[17, 12, 10, 16, 8]"
small,40,0.75,0.5,10,1246.5361688137054,0.0075563346035778,0.0336846273537042,0.0012439781304062,0.0213406167167704,0.4190366636225386,0.0,0.0162559846024674,0.0003242657281069,0.008396962780336,0.2395932549130109,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,0.75,0.75,1,135.46618032455444,0.0040631238371133,0.0317617017086628,0.0010485381211584,0.0202663748235143,0.4084314578613423,0.0045958855189383,0.0321289020998584,0.0010846337133289,0.0205627344598123,0.4096535736954528,[17]
small,40,0.75,0.75,5,689.3481359481812,0.004604288842529,0.0318901651513999,0.0010643671792754,0.0203890543923063,0.4081075796434545,0.0011404174147173,0.0236327265082541,0.0006023681504285,0.0143023999776357,0.3402104157618362,"[17, 12, 10, 16, 8]"
small,40,0.75,0.75,10,1251.3111627101898,0.0058547747321426,0.0319037658346472,0.0010658615683739,0.020432008964115,0.4097319867099911,0.0,0.015190814047221,0.0002472369593641,0.0085382472493523,0.2558722158885268,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,1.0,0.0,1,182.22932624816892,0.006758043076843,0.0278346747952193,0.0008372220294013,0.0179938436650178,0.4365687718272942,0.0085467472672462,0.0264441986466955,0.0007408551113109,0.0169806894716149,0.4226407848977063,[17]
small,40,1.0,0.0,5,900.6072916984558,0.0070465169847011,0.0291681818193207,0.0008980028254707,0.0180090340717202,0.4270003195602271,4.8604197218082845e-05,0.0195026087080802,0.0004412463070179,0.0111817470751702,0.3237588310722995,"[17, 12, 10, 16, 8]"
small,40,1.0,0.0,10,1644.9920210838318,0.0067771468311548,0.0279829262525696,0.000841370246985,0.0177611037034212,0.4299597320406109,0.0,0.0108132937407311,0.000150300753054,0.0056986025493525,0.2341603874372864,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,1.0,0.25,1,182.83774614334104,0.0113704986870288,0.0294921903353568,0.0009257998873243,0.0186003157889525,0.437401052452114,0.0009270844166167,0.0307942111134591,0.0010014414932581,0.0192068679518449,0.4444419283043028,[17]
small,40,1.0,0.25,5,907.0627818107604,0.0060922373086214,0.0301213910090992,0.0009696352548771,0.0188289388233576,0.4397852929738596,0.0001220678823301,0.0183759768958681,0.0003930562838116,0.0100413310346889,0.2850001137644016,"[17, 12, 10, 16, 8]"
small,40,1.0,0.25,10,1648.901680469513,0.0107182804495096,0.0278291941821974,0.0008156393759709,0.0177895165137563,0.4331891396763586,0.0,0.011663998067724,0.0001666942381761,0.0052696176128564,0.1900138814760838,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,1.0,0.5,1,184.133237361908,0.0072082644328475,0.0245027575134097,0.0006492521503485,0.0159487464458352,0.4077733000784895,0.0110041769221425,0.0250286756908457,0.0006748796559384,0.0161102256319923,0.4078978570539314,[17]
small,40,1.0,0.5,5,907.9533417224884,0.0028869127854704,0.0252482401179264,0.0006831613764655,0.0163349962129038,0.4138979335613711,0.0004089027352165,0.0174947312856425,0.0003328887379092,0.0108653792118568,0.3343527055452508,"[17, 12, 10, 16, 8]"
small,40,1.0,0.5,10,1649.0402116775513,0.0039649638347327,0.0251712211799878,0.0006805440449959,0.0163034208029892,0.414286074242927,0.0,0.0128501653298468,0.0001884800544868,0.0069115837531236,0.266897538634008,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,40,1.0,0.75,1,183.12169742584229,0.0041918521746993,0.0232653431977353,0.0005700621434089,0.0150827416869373,0.398134597946984,0.0044217072427272,0.0232838275665676,0.0005732183763378,0.0150190521719838,0.3960665955358287,[17]
small,40,1.0,0.75,10,1644.0942816734314,0.0024615204893052,0.0231610904026924,0.0005656869928505,0.0150465669726733,0.3982903585468929,0.0,0.0123883395244981,0.0001598701102211,0.0068947181558045,0.2755982928449428,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
